tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T32583,Cloud,06-01-2025 04:59,0.042034219,0.061497669,0.729695377,0.148611916,15681.0,2175.0,211.0
T10630,Finance,21-01-2025 11:59,-0.684138051,0.47854936,0.105182132,0.887522118,626.0,2098.0,740.0
T2928,AI,09-01-2025 14:43,-0.887738782,0.20277791,0.73737476,0.117070359,3870.0,,860.0
T7250,Finance,06-01-2025 18:23,0.159871208,0.09075469,0.974640143,,10991.0,3736.0,632.0
T25646,Cloud,09-01-2025 01:42,0.073268282,0.625655253,0.657653314,0.088946027,6502.0,3278.0,600.0
T23130,Finance,,0.348619256,0.629248169,0.778825197,0.3718508,4889.0,404.0,186.0
T496,Finance,23-01-2025 10:18,-0.727507541,0.297503374,0.685931471,,12825.0,990.0,353.0
T10076,Finance,01-01-2025 21:31,0.868155102,0.241881061,0.226108874,0.037356688,,3284.0,
T12393,Cloud,02-01-2025 11:19,0.413023785,0.291406666,0.686901216,0.027455084,19691.0,165.0,877.0
T15383,Cloud,05-01-2025 14:42,0.242509115,0.780390556,0.540830797,0.142607955,19595.0,1587.0,810.0
T8793,AI,03-01-2025 06:24,-0.289228155,0.070266185,0.914989076,0.407376924,,2063.0,379.0
T26346,Sports,16-01-2025 17:12,0.643343936,,0.123057135,0.737766259,2621.0,3779.0,451.0
T39227,AI,03-01-2025 01:46,-0.78036375,0.154737092,0.956606249,0.656669303,9569.0,927.0,524.0
T3015,AI,22-01-2025 11:29,-0.15979973,0.345560539,0.400834326,0.991684004,10323.0,3813.0,988.0
T25965,Cloud,15-01-2025 02:15,-0.296351479,0.7883827,0.320968361,0.002592432,18454.0,970.0,955.0
T27385,AI,19-01-2025 00:12,0.739914784,0.073393668,0.178609067,0.110016162,3701.0,4432.0,205.0
T15527,AI,10-01-2025 17:27,0.563432359,0.953163913,0.10007028,0.916214079,13414.0,340.0,354.0
T17519,Sports,05-01-2025 16:14,-0.986666437,0.449351414,0.888096725,0.455211322,9585.0,3117.0,820.0
T27502,Cloud,07-01-2025 14:57,-0.487002688,0.387710786,0.905719505,,,3359.0,472.0
T26567,Finance,06-01-2025 05:35,,0.880265708,0.783362817,0.877290262,4622.0,1562.0,74.0
T1120,Cloud,13-01-2025 23:23,0.852434253,0.026168066,0.489737859,0.925991241,16460.0,1441.0,440.0
T34826,Finance,15-01-2025 09:28,0.259412127,0.198984375,0.667067182,0.456707892,19001.0,,674.0
T15546,Cloud,05-01-2025 11:10,0.210238856,0.462532063,0.000908045,0.525984327,19606.0,4857.0,545.0
T39293,Cloud,08-01-2025 12:50,-0.474353679,0.427973937,0.161302279,0.175525602,12647.0,1903.0,691.0
T37180,Sports,22-01-2025 00:08,0.985921737,0.405177088,0.984388381,0.663140235,18592.0,3917.0,113.0
T623,AI,05-01-2025 22:40,-0.462432058,0.956547874,0.397534889,0.082969961,8559.0,1278.0,655.0
T13006,AI,,,0.724317638,0.173600807,,2851.0,286.0,456.0
T27537,Finance,12-01-2025 04:20,0.698399179,0.499877279,0.549540527,0.041993498,2506.0,3366.0,782.0
T12065,Finance,14-01-2025 21:48,-0.081826072,0.524358002,0.778732888,0.332840402,1242.0,2235.0,
T33326,Cloud,10-01-2025 18:50,0.101020199,0.007194253,0.748178864,0.988998348,11940.0,2513.0,823.0
T37867,Cloud,02-01-2025 00:32,0.826120267,0.624164403,0.34715634,0.206866768,12366.0,,392.0
T20565,AI,12-01-2025 14:32,-0.639021823,0.151654161,0.396453366,0.034430507,1335.0,3056.0,138.0
T34910,AI,08-01-2025 11:51,-0.979911298,0.957334502,0.385592826,0.596034924,,4486.0,870.0
T19698,Finance,20-01-2025 12:41,-0.949524495,0.656505252,0.75436258,0.44353479,16509.0,1634.0,399.0
T17840,Cloud,15-01-2025 07:41,-0.419936251,0.951610102,0.421147963,0.931037328,939.0,3903.0,80.0
T38258,Cloud,03-01-2025 16:10,0.890855236,0.427788122,0.303589989,0.167842307,,140.0,265.0
T1569,AI,08-01-2025 15:49,-0.473326002,0.874545759,0.054946244,0.034243101,12792.0,72.0,419.0
T12280,Finance,06-01-2025 11:55,0.492850472,0.779854277,0.695067293,0.476393055,6757.0,472.0,951.0
T33429,Cloud,14-01-2025 14:29,-0.328261799,0.435060783,0.424407694,0.186632222,13192.0,349.0,351.0
T25508,Cloud,05-01-2025 18:26,0.25758958,0.934811077,0.188271702,0.232489942,4963.0,279.0,832.0
T16244,Finance,20-01-2025 20:55,-0.745678664,,0.437475544,0.415989148,2167.0,547.0,299.0
T13409,Finance,03-01-2025 09:15,0.349110331,0.198836165,0.010033903,0.901815726,7709.0,1919.0,521.0
T17650,Cloud,13-01-2025 06:37,-0.631764629,0.890158162,0.577687531,0.332944426,17940.0,1452.0,24.0
T17014,Finance,05-01-2025 06:21,-0.770688277,0.507642587,0.871292159,0.411648528,17749.0,871.0,
T36976,Sports,07-01-2025 18:47,0.967705962,0.505659592,0.818039868,0.943047106,9450.0,1670.0,724.0
T9798,Cloud,22-01-2025 22:23,0.162808693,0.0365402,0.540351081,0.348618867,7136.0,4930.0,729.0
T12463,Finance,06-01-2025 14:28,-0.550845591,0.687984431,0.362063507,0.759816099,8947.0,3423.0,562.0
T37477,Finance,05-01-2025 23:46,-0.649045729,0.322268503,0.760266701,0.745940774,,1898.0,167.0
T35756,,21-01-2025 02:32,-0.467524779,0.729853262,0.652665106,0.642334555,15235.0,3455.0,654.0
T7751,AI,,0.323988592,0.89050527,0.552585922,0.320263305,1763.0,1183.0,756.0
T5143,Cloud,15-01-2025 16:00,0.806111924,0.761989802,0.801877079,0.388929003,661.0,2676.0,932.0
T2908,Sports,23-01-2025 11:47,-0.327398958,0.265960998,0.341100539,0.37805407,11407.0,,17.0
T39457,AI,07-01-2025 22:14,-0.305871998,0.658872411,0.133971859,,14025.0,4695.0,
T28757,Finance,04-01-2025 05:16,0.238108389,,0.486515083,0.578789577,9205.0,4208.0,358.0
T38013,Finance,22-01-2025 23:29,0.26925585,0.192124597,0.914814468,0.447858119,9151.0,4788.0,701.0
T2583,Sports,03-01-2025 23:33,-0.982692422,0.841318049,0.593638531,0.623876651,18945.0,3002.0,483.0
T31380,Sports,21-01-2025 01:30,0.572769784,0.241484786,0.727370123,0.745740831,16936.0,3433.0,477.0
T8802,AI,18-01-2025 03:26,0.309108541,0.112102837,0.004756089,0.032146935,14108.0,1802.0,
T35316,Finance,23-01-2025 04:24,0.413603061,0.347630206,0.8504006,0.971628985,4220.0,4312.0,620.0
T10704,Cloud,08-01-2025 06:01,0.765472354,0.879063575,0.690306959,0.276915796,14069.0,1670.0,386.0
T32718,Finance,20-01-2025 08:23,-0.725232717,0.423639128,0.54057489,0.936170988,18756.0,4846.0,
T27952,Sports,15-01-2025 00:42,-0.642747269,0.628645088,0.752272313,0.083740533,7113.0,3352.0,503.0
T19187,Sports,05-01-2025 19:36,0.127749862,0.12821438,0.100681169,0.707982188,11406.0,311.0,990.0
T5066,Sports,19-01-2025 04:15,-0.134122653,0.324636742,0.131017104,0.594871029,17445.0,,555.0
T21846,Finance,11-01-2025 10:25,-0.217308811,0.846566711,0.297229378,0.341147505,3999.0,1733.0,123.0
T5285,AI,04-01-2025 23:10,0.530227873,0.99585194,0.597036939,0.887009963,15739.0,4510.0,722.0
T5922,AI,03-01-2025 14:37,0.796287318,0.474201403,0.143872702,0.500661938,12040.0,1338.0,157.0
T38845,Finance,20-01-2025 10:12,-0.284080646,0.377017932,0.936018022,0.407401891,16144.0,255.0,330.0
T6480,Sports,09-01-2025 20:05,0.365394676,0.146208749,0.790295388,0.370916081,12704.0,3260.0,582.0
,Sports,01-01-2025 05:09,0.957732088,0.382164703,0.701017614,0.93757013,19310.0,240.0,657.0
T30017,Cloud,01-01-2025 05:37,0.077334188,0.183360869,0.033452401,0.781155611,18321.0,1611.0,492.0
T13675,Finance,17-01-2025 09:38,0.269275861,0.927692176,0.671253923,0.71579699,2709.0,3998.0,235.0
T11277,Sports,21-01-2025 02:30,-0.919984515,0.9162863,0.305344842,0.64225934,13641.0,804.0,894.0
T36121,Sports,04-01-2025 16:13,0.777446613,0.658128993,0.832887257,0.403773652,2008.0,138.0,669.0
T19535,Cloud,02-01-2025 14:34,-0.976968438,0.452111184,0.562880772,0.603198895,12485.0,3659.0,474.0
,AI,14-01-2025 22:25,-0.370969482,0.785709701,0.530498995,,15818.0,4740.0,252.0
,AI,15-01-2025 08:32,-0.809118047,0.567867552,0.866002988,0.724404154,4342.0,1426.0,683.0
T24741,Cloud,23-01-2025 14:45,0.316557234,0.275179917,0.002776175,0.00561063,16399.0,1895.0,400.0
T35759,Finance,15-01-2025 04:49,-0.116090776,0.863537254,0.474497326,0.392957649,1712.0,2582.0,214.0
T4683,Sports,09-01-2025 02:11,-0.713349684,0.011368715,0.553371899,0.983973287,18040.0,4181.0,217.0
T22752,Finance,10-01-2025 08:26,-0.23747311,0.724181049,,0.048546647,19306.0,2401.0,88.0
T22780,Finance,17-01-2025 08:03,-0.714353277,0.548729151,,0.326692384,1021.0,947.0,649.0
T6453,Sports,12-01-2025 17:26,0.938858064,0.672366994,0.203241569,0.782333714,2336.0,2851.0,554.0
T22785,Cloud,04-01-2025 02:10,-0.182733241,0.964311997,0.882933228,0.932257206,9529.0,4500.0,92.0
T27489,Cloud,07-01-2025 07:49,-0.354596589,0.732476139,0.405287612,0.624828333,11400.0,4020.0,447.0
T17496,Sports,07-01-2025 16:34,-0.847940664,0.093643311,0.367042937,0.342172521,10296.0,3497.0,291.0
T31511,,14-01-2025 11:14,-0.844368807,0.553651648,0.524154039,0.782033957,10338.0,772.0,123.0
T39701,Cloud,03-01-2025 01:47,0.356964114,0.955595421,0.779694315,0.663100185,1855.0,452.0,358.0
T27738,Finance,13-01-2025 07:14,-0.677456408,0.180895011,0.756897163,,14358.0,4617.0,21.0
T12047,Sports,12-01-2025 05:08,0.343512785,0.336135789,0.067488521,0.911418047,17060.0,2938.0,955.0
T18888,Sports,15-01-2025 12:11,0.713704144,0.488863401,0.447718974,0.847487315,5850.0,1693.0,874.0
T2692,Cloud,,-0.495476527,0.912757111,0.465692865,0.272286126,1042.0,1450.0,
T25668,Finance,10-01-2025 05:54,0.689136848,0.585691462,0.532216919,0.016746121,9064.0,2473.0,923.0
T35764,Finance,02-01-2025 14:21,-0.486658173,0.027451932,0.448365424,0.92369942,11753.0,1894.0,726.0
T27725,Sports,02-01-2025 09:59,0.543163913,0.642303226,0.288581015,0.035757437,17132.0,2023.0,729.0
T26716,Sports,21-01-2025 05:15,0.166305458,0.888234491,,0.436717885,6465.0,332.0,182.0
T13578,AI,14-01-2025 14:13,0.40034826,0.860995872,0.966145367,0.50324149,544.0,4951.0,416.0
T25742,Finance,05-01-2025 18:54,0.51864419,0.551446992,0.109473372,0.506727066,7501.0,4418.0,854.0
,AI,13-01-2025 02:08,0.862851048,0.997636019,0.333855547,0.463804759,7536.0,2924.0,118.0
T6133,Finance,22-01-2025 16:12,0.316594439,0.824924684,0.987566787,0.148733862,12363.0,,225.0
T9243,Finance,15-01-2025 07:12,0.899054662,0.369830578,0.1562171,0.643802424,13497.0,481.0,888.0
T6249,,04-01-2025 20:42,-0.499749416,0.566268686,0.120323528,0.697142529,10450.0,3387.0,21.0
T14937,Sports,02-01-2025 07:50,-0.625058642,0.78063661,0.370357314,0.651845513,13395.0,2589.0,312.0
T8366,AI,12-01-2025 02:17,0.318003321,0.471102014,0.241869195,0.163457347,5946.0,4569.0,588.0
T38523,Sports,08-01-2025 02:25,0.821032433,,0.057359342,0.823546839,,4948.0,496.0
T20985,AI,09-01-2025 21:26,0.549648337,,0.647874949,0.883368769,11419.0,3263.0,30.0
,Sports,17-01-2025 17:51,-0.44417062,0.667679887,0.905859627,0.886420323,9392.0,,571.0
T18886,AI,03-01-2025 18:09,0.9597182,0.735573202,0.793688566,0.504165564,19691.0,3540.0,476.0
T29134,Finance,02-01-2025 07:14,0.851801932,0.977385494,0.06760207,0.785332406,2996.0,4489.0,849.0
,Cloud,13-01-2025 06:07,-0.915162632,0.408594702,0.951747454,0.87760379,12540.0,784.0,826.0
T17604,Finance,11-01-2025 00:49,0.413390464,0.267514114,0.323061627,0.191209777,14433.0,3109.0,569.0
T37687,Finance,06-01-2025 22:31,0.477999634,0.441324668,0.518947696,0.580462767,1188.0,126.0,691.0
T19611,Sports,19-01-2025 12:12,0.820570972,0.089689348,0.654243635,0.291992631,8256.0,2864.0,222.0
T21892,Cloud,,,0.464524826,0.905907366,0.042987761,10707.0,3782.0,274.0
T15896,Cloud,23-01-2025 10:32,,0.170090329,0.348259079,0.270136237,19338.0,2351.0,251.0
T38835,Finance,19-01-2025 11:54,0.642502962,0.568331809,0.303541724,0.28816206,12466.0,3414.0,432.0
T24993,Cloud,03-01-2025 06:35,0.466994509,0.93456085,0.375177114,0.496792771,16669.0,2289.0,179.0
T19584,AI,10-01-2025 09:40,-0.250529613,0.412884723,0.118389945,0.612430702,,4884.0,708.0
T29813,Finance,14-01-2025 00:43,-0.511415177,0.63856836,0.817241221,0.680940109,18784.0,2977.0,
T24261,AI,02-01-2025 02:08,0.113365436,0.909218652,0.648868107,0.836038367,3905.0,1150.0,877.0
T18872,Cloud,02-01-2025 19:54,0.427554255,0.235416382,0.7742392,0.934249858,14540.0,487.0,267.0
T8271,Cloud,22-01-2025 02:20,,0.359593695,0.336378534,0.697266515,9788.0,2081.0,725.0
T26513,Cloud,22-01-2025 05:20,0.054335666,0.333363455,0.724691944,0.451368908,17349.0,3165.0,677.0
T10311,Finance,12-01-2025 09:34,-0.620262446,0.062215835,0.47869064,0.292796544,9380.0,1262.0,535.0
T3760,Cloud,17-01-2025 23:16,-0.06792678,0.260245042,,0.771088565,7566.0,4611.0,974.0
T26416,Finance,17-01-2025 10:53,-0.601079157,,0.215697469,0.895867858,4724.0,4146.0,193.0
T15963,Finance,13-01-2025 09:29,-0.558736231,,0.517488143,0.194181505,13195.0,3973.0,511.0
T3569,AI,,0.158816892,0.758073128,0.474090031,0.875132544,15806.0,2769.0,834.0
T3806,Finance,18-01-2025 22:46,,0.301751433,0.531358344,0.754127663,4354.0,2024.0,846.0
T21580,Sports,13-01-2025 19:17,-0.757607142,0.630339802,0.610302505,0.903307018,11770.0,1289.0,85.0
T9499,Sports,22-01-2025 11:04,-0.171903127,0.710117593,0.5344936,0.053737441,3028.0,2306.0,834.0
T38114,AI,23-01-2025 04:47,0.372068946,0.859646771,0.74648652,0.936338611,17899.0,426.0,103.0
T20650,AI,05-01-2025 01:19,-0.361959585,0.435392367,0.712603583,0.765836905,10558.0,3719.0,753.0
T10961,,11-01-2025 02:33,,0.581404083,0.042737434,0.962680613,979.0,4441.0,649.0
T23720,Sports,04-01-2025 00:38,-0.36849979,0.949835447,0.592792182,0.885131514,16863.0,623.0,556.0
T14061,Finance,05-01-2025 14:28,0.622263162,0.410238725,,0.241447592,12351.0,1163.0,
T19528,Finance,12-01-2025 18:32,0.446630703,0.665895469,0.469380421,0.243843278,10655.0,2454.0,970.0
T1594,Cloud,19-01-2025 18:31,-0.948492384,0.601618047,0.871984587,0.972127789,17691.0,894.0,
T12147,Cloud,17-01-2025 01:09,-0.067313796,0.880168345,0.412712957,0.949804289,15426.0,230.0,316.0
,AI,23-01-2025 03:31,0.894682049,0.241472949,0.170188838,0.429734355,2090.0,1776.0,502.0
T27315,AI,08-01-2025 23:35,-0.099659203,0.184229858,0.680153966,0.143619456,6945.0,1914.0,415.0
T7677,Cloud,09-01-2025 03:34,0.163558014,0.0643451,,0.26429819,1084.0,3948.0,819.0
T35350,Finance,21-01-2025 07:02,-0.663150063,0.409667333,0.605366453,,11430.0,136.0,270.0
T15363,Sports,10-01-2025 05:34,0.544746177,0.884700048,0.19438199,0.914640571,14641.0,1563.0,560.0
T38427,Sports,11-01-2025 19:22,-0.433951555,0.756819115,0.716602701,0.202795098,7785.0,4559.0,680.0
T28014,Cloud,23-01-2025 20:54,-0.516041901,0.441822575,0.370449486,0.609467184,,4985.0,653.0
T31849,Sports,13-01-2025 01:25,-0.416490147,0.396341968,0.435029455,0.966675069,3584.0,3955.0,608.0
T24603,Finance,02-01-2025 11:29,-0.790724123,0.009695625,0.981138084,0.2955502,18699.0,4961.0,83.0
T31907,,13-01-2025 09:43,-0.92318409,0.299838998,0.303930637,0.719691782,19512.0,3596.0,29.0
,Finance,21-01-2025 07:11,-0.685772885,0.498862796,0.641338105,0.378768256,11728.0,4532.0,839.0
T85,Cloud,05-01-2025 13:55,0.796401284,,0.081807383,0.717624466,3047.0,480.0,
T22953,Finance,08-01-2025 22:14,0.959591211,0.360529632,0.665233849,0.528809224,10120.0,2966.0,764.0
T36420,Cloud,15-01-2025 07:16,-0.776178355,0.624625373,0.151735602,0.492022567,9131.0,4953.0,24.0
T28704,Sports,,-0.517907378,0.239466273,0.063380926,0.603476709,8486.0,1982.0,344.0
T29447,AI,18-01-2025 10:34,-0.9482669,0.480394493,0.391208979,0.790567022,1561.0,2369.0,238.0
T237,AI,,0.260687631,0.953269548,0.03998988,0.364141648,2479.0,848.0,969.0
T1634,Cloud,06-01-2025 19:12,-0.717026377,0.526692188,0.544759228,0.51357105,18100.0,2777.0,239.0
T28263,AI,05-01-2025 03:59,0.713656138,0.028857645,0.030421664,0.305876263,9718.0,2738.0,609.0
T36741,Cloud,08-01-2025 19:14,0.301988383,0.036353334,0.178504075,0.789661723,12058.0,1800.0,371.0
T8390,AI,14-01-2025 15:28,,0.813372999,0.212198829,0.002333866,11651.0,4040.0,121.0
T9323,Sports,18-01-2025 06:19,0.773322397,0.529833834,0.231265523,0.16195408,9199.0,4711.0,724.0
T4626,Cloud,14-01-2025 21:45,0.600549902,0.772398818,0.861544009,0.344754074,11430.0,742.0,505.0
T36107,Sports,03-01-2025 18:36,-0.012176534,0.475477524,0.458056634,0.867425974,12385.0,4255.0,665.0
T26676,Cloud,14-01-2025 22:25,-0.344117567,0.05675935,0.944524571,0.223755827,14866.0,4272.0,996.0
T37905,Sports,01-01-2025 06:21,-0.702099314,0.604614679,0.551474234,0.329365793,4143.0,1763.0,369.0
T5465,Sports,11-01-2025 04:40,-0.392552711,0.513261985,0.795310612,0.351972157,17949.0,4197.0,364.0
T8201,AI,13-01-2025 23:55,0.833249827,0.321441455,,0.003866516,14001.0,1753.0,938.0
T36434,Sports,16-01-2025 11:24,0.673785581,0.83209419,0.602590776,0.394750309,10896.0,1334.0,161.0
T31675,Finance,05-01-2025 11:07,0.4718948,0.281969604,0.608242922,0.278393025,,2723.0,823.0
T27183,AI,06-01-2025 20:25,0.34706565,0.745425219,0.073068264,0.954670713,2832.0,4818.0,719.0
T31145,Sports,17-01-2025 13:55,,0.194035948,0.700816645,0.173413426,4771.0,2913.0,580.0
T21225,Finance,08-01-2025 15:13,0.136093092,0.102716594,0.008291481,0.266652995,10223.0,,452.0
T12607,Cloud,15-01-2025 11:28,0.504509436,0.764579753,0.465314883,0.333346407,19591.0,3752.0,779.0
T9057,AI,16-01-2025 19:42,-0.321396058,0.433120203,0.308590268,0.703673111,639.0,3829.0,591.0
T36298,Cloud,11-01-2025 09:47,0.950398675,0.891568247,0.51899078,0.668815149,13969.0,1734.0,113.0
T7049,Sports,10-01-2025 14:01,-0.662752364,0.443855423,0.086868159,0.661555361,2791.0,1689.0,474.0
T3917,AI,11-01-2025 11:47,0.15768564,0.076899528,0.281492306,0.972724359,964.0,2191.0,455.0
,Sports,11-01-2025 14:47,-0.842335983,0.140480062,0.298937221,0.240325424,17325.0,,241.0
T37687,Finance,02-01-2025 22:44,-0.819556446,0.683664758,0.496203108,0.620535965,392.0,2243.0,555.0
T37529,Cloud,22-01-2025 00:48,,0.126779566,0.686823377,0.698297641,4681.0,3335.0,747.0
T2396,AI,09-01-2025 21:53,0.6188557,0.339219761,0.134668935,0.215972085,3214.0,617.0,804.0
T37480,Cloud,22-01-2025 01:48,0.253936751,0.711534885,0.617278275,0.647666346,9514.0,3234.0,757.0
T7749,Cloud,23-01-2025 16:29,0.656861124,0.676437208,0.106124849,0.125223396,1261.0,3278.0,401.0
T32767,AI,05-01-2025 07:21,0.387504743,0.280097738,0.995517984,0.567701149,,3836.0,665.0
T7935,Sports,11-01-2025 15:55,0.210707226,0.791756188,0.342443723,0.695498264,9051.0,4550.0,787.0
T23926,Sports,01-01-2025 01:22,0.635365496,0.510196664,0.25138619,0.490631876,19025.0,323.0,802.0
T18778,Sports,04-01-2025 21:28,-0.398757528,,0.420959567,0.808121651,4691.0,1781.0,611.0
T30669,Sports,17-01-2025 21:12,0.412159414,0.607419968,0.607097924,,80.0,2531.0,475.0
T13220,Cloud,09-01-2025 03:22,0.116989595,0.912435626,0.678298625,0.984171056,8675.0,4177.0,731.0
T33791,Sports,21-01-2025 01:06,0.323438151,0.968727852,0.770658336,0.511156213,10932.0,4088.0,848.0
T9127,,09-01-2025 07:16,-0.249712407,0.285093505,0.878281563,0.51213787,15575.0,1694.0,480.0
T19125,AI,,-0.05078268,0.674653865,0.748408019,0.38838414,9515.0,4331.0,861.0
T33761,,20-01-2025 01:59,-0.666262188,0.145969338,0.966314988,0.261240707,7194.0,3612.0,
T29230,,04-01-2025 10:56,0.615685859,0.67299818,0.240432273,0.47308631,10007.0,3761.0,414.0
T32567,Sports,16-01-2025 05:49,-0.363511818,0.475637444,0.803733928,0.751706849,5081.0,4102.0,102.0
T30304,AI,12-01-2025 15:48,0.456881233,0.742269697,0.494117659,0.289714708,10649.0,344.0,793.0
T7686,Cloud,04-01-2025 22:23,-0.729100604,0.764208453,0.706229112,0.206035604,10562.0,2553.0,908.0
T23173,Sports,02-01-2025 16:19,0.724084695,0.446937962,0.508569268,0.03216705,6693.0,1700.0,77.0
T923,Cloud,03-01-2025 08:14,0.831294545,0.166806265,0.154386932,0.034603967,19510.0,219.0,20.0
T20990,Sports,10-01-2025 09:07,-0.926691622,0.120799502,0.500922351,0.376659488,10044.0,2213.0,302.0
T31997,Finance,16-01-2025 21:24,0.13408094,0.166620471,0.346486996,0.508293174,13428.0,1427.0,305.0
,Finance,07-01-2025 23:28,-0.254431514,0.200236358,0.939075487,0.905732696,4493.0,3377.0,578.0
T22143,Cloud,13-01-2025 20:51,-0.583087951,0.440462771,0.529416162,0.554841959,15541.0,994.0,849.0
T23746,Finance,10-01-2025 08:08,0.142884315,0.830386954,0.461263398,0.22594525,3305.0,620.0,74.0
T30958,AI,03-01-2025 11:12,0.294940734,0.121117596,0.263113293,0.63602762,1656.0,2210.0,290.0
T15761,Cloud,17-01-2025 17:29,-0.605679643,0.311365996,0.912263228,0.39018962,19248.0,1751.0,920.0
T27932,AI,20-01-2025 21:31,-0.83947776,0.231308181,0.747729474,0.554810797,14377.0,3507.0,372.0
T26386,Cloud,18-01-2025 11:25,0.549261982,0.003429915,0.397120832,0.915792941,18587.0,2898.0,67.0
T17970,Finance,20-01-2025 08:28,0.288325434,0.753431113,0.888356073,0.408121037,16257.0,1334.0,688.0
T35077,Cloud,19-01-2025 07:48,,0.810891634,0.835445185,0.976335668,8032.0,182.0,312.0
T36692,Finance,09-01-2025 03:16,-0.032069284,0.664232064,0.996078285,0.177379209,19905.0,1336.0,970.0
T21702,,,-0.260935053,0.36854771,0.871354588,0.984291982,11796.0,1490.0,609.0
T31388,Finance,08-01-2025 15:09,-0.225099711,0.540925669,0.687488348,0.816957575,856.0,,
T7767,Sports,,-0.726848182,0.459271627,0.637163284,,4038.0,2452.0,930.0
T2721,Finance,05-01-2025 04:38,0.274381745,0.000668356,0.472504495,0.843775734,10393.0,3034.0,433.0
T25369,AI,10-01-2025 11:57,0.821373672,0.296373672,0.143735222,0.557809328,2646.0,1539.0,5.0
T32827,AI,01-01-2025 23:02,-0.632534029,0.049664162,,0.690167916,17647.0,1646.0,
T5986,Cloud,07-01-2025 11:21,-0.464906012,0.894141283,0.553831218,0.523810093,14336.0,107.0,794.0
T8944,AI,14-01-2025 16:33,0.695858205,0.013687939,0.319362589,0.623766959,17066.0,,597.0
T34151,Cloud,12-01-2025 20:59,0.329319144,0.857604358,0.282138131,0.496380912,,2217.0,649.0
T6157,Sports,16-01-2025 20:31,0.65377463,0.884282597,0.552592004,0.263152916,1114.0,3638.0,369.0
T20641,Sports,10-01-2025 00:15,-0.469368642,0.497504033,0.573821824,0.451197093,3995.0,4043.0,35.0
T23775,Sports,04-01-2025 14:15,0.316786279,0.316042095,0.613309118,0.431844945,9474.0,1330.0,
T8617,Cloud,,-0.670432066,0.869648458,0.361585163,0.631548479,12756.0,460.0,141.0
T24415,Finance,09-01-2025 13:42,,0.763684589,0.15821812,0.461489035,4058.0,1401.0,144.0
T24566,Sports,07-01-2025 17:17,-0.261563915,0.818028763,0.110305223,0.872170589,8038.0,1172.0,859.0
T11476,Finance,11-01-2025 14:45,-0.364827428,0.396841689,0.016752051,0.194300824,17715.0,3017.0,669.0
